Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,puremeso-retro-henley-heathered-grey-green-sleeves,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-149.jpg?v=1575479982,3,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-henley-heathered-grey-green-sleeves,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-652.jpg?v=1575479982,4,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-henley-heathered-grey-green-sleeves,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-656.jpg?v=1575479982,5,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-henley-heathered-grey-mineral-blue-sleeves,Puremeso Retro Henley - Heathered grey/Mineral Blue sleeves,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell When we started the company in our parents basement we had one shirt the Puremeso Henley You have loved it for a while now so we updated it with color blocking to give you more options in your favorite shirt</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,henley,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, cf size xxxl, fall 2019, henley, shirts, puremeso, henleys",,Title,Default Title,Link,https://thenormalbrand.com/products/puremeso-retro-henley?variant=31165264658497,Sizes,"M,XXL",,454,,deny,manual,65,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-905.jpg?v=1575479982,1,,FALSE,,,,,,,,,,,,,,,,,,,
,puremeso-retro-henley-heathered-grey-mineral-blue-sleeves,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-129.jpg?v=1575479982,2,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-henley-heathered-grey-mineral-blue-sleeves,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-134.jpg?v=1575479982,3,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-henley-heathered-grey-mineral-blue-sleeves,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-133.jpg?v=1575479982,4,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-henley-heathered-grey-mineral-blue-sleeves,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-135.jpg?v=1575479982,5,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-henley-heathered-grey-mineral-blue-sleeves,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-908.jpg?v=1575479982,6,,,,,,,,,,,,,,,,,,,,,
,puremeso-basic-hoodie-navy,Puremeso Basic Hoodie - Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Extremely soft insanely comfortable A hoodie you can live in</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hoodie,"the normal brand, new, 1spring, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2019, hoodie, outerwear, puremeso, sweaters pullovers",,Title,Default Title,Link,https://thenormalbrand.com/products/puremeso-basic-hoodie?variant=30861088129089,Sizes,"S,M,L,XL,XXL",,454,,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-140.png?v=1571246132,1,,FALSE,,,,,,,,,,,,,,,,,,,
,puremeso-basic-hoodie-green,Puremeso Basic Hoodie - Green,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Extremely soft insanely comfortable A hoodie you can live in</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hoodie,"the normal brand, new, 1spring, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2019, hoodie, outerwear, puremeso, sweaters pullovers",,Title,Default Title,Link,https://thenormalbrand.com/products/puremeso-basic-hoodie?variant=30861090848833,Sizes,"M,L,XL,XXL",,454,,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-131.png?v=1576179984,1,,FALSE,,,,,,,,,,,,,,,,,,,
,puremeso-basic-hoodie-green,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-136.png?v=1576772775,2,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-t-shirt,Puremeso Retro T-Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Extremely soft and insanely comfortable this tee also bumps up the comfy casual look with contrast raglan sleeves and retro stripes</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,t-shirt,"the normal brand, new, 1spring, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2017, fall 2018, fall 2019, hoodie, shirts, puremeso",,Title,Default Title,Link,https://thenormalbrand.com/products/puremeso-retro-t-shirt,Sizes,"M,L,XL,XXL,S",,454,,deny,manual,65,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-808.png?v=1571247247,1,,FALSE,,,,,,,,,,,,,,,,,,,
,puremeso-retro-t-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-804.png?v=1571247247,2,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-t-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-802.png?v=1571247247,3,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-t-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-768.png?v=1571247247,4,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-t-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-761.png?v=1571247247,5,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-t-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-762.png?v=1571247247,6,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-t-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-764.png?v=1571247247,7,,,,,,,,,,,,,,,,,,,,,
,puremeso-retro-t-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-765.png?v=1571247247,8,,,,,,,,,,,,,,,,,,,,,
,the-kevin-beanie,The Kevin Beanie,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Classic amp Cozy Pom Beanie for all your Fall Winter needs When your friends and passerbys ask where you got it please tell them</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, beanie, dad cap, fall 2018, outerwear, hats, accessories",,Title,Default Title,Link,https://thenormalbrand.com/products/the-kevin-beanie,Sizes,OS,,118,,deny,manual,25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1802.png?v=1575567976,1,,FALSE,,,,,,,,,,,,,,,,,,,
,the-kevin-beanie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-583.png?v=1575567947,2,,,,,,,,,,,,,,,,,,,,,
,the-kevin-beanie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1316.png?v=1575567947,3,,,,,,,,,,,,,,,,,,,,,
,the-kevin-beanie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-672.png?v=1573664834,4,,,,,,,,,,,,,,,,,,,,,
,camo-knit-beanie,Camo Knit Beanie,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Comfortable fit Keeps you warm People will ask you where you got it Please tell them</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, beanie, fall 2018, fall 2019, outerwear, hats, accessories",,Title,Default Title,Link,https://thenormalbrand.com/products/camo-knit-beanie,Sizes,OS,,77,,deny,manual,25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1800.png?v=1575567927,1,,FALSE,,,,,,,,,,,,,,,,,,,
,camo-knit-beanie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-618.png?v=1573671175,2,,,,,,,,,,,,,,,,,,,,,
,camo-knit-beanie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Holiday20_Stlouis_Web-687.png?v=1573671175,3,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,Quilted Sherpa Lined Shacket,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell td border 1px solid ccc br mso data placement same cell Easy to pack crazy comfort and pairs with anything these shirt jackets are a fall must have and will quickly become your out the door go to td border 1px solid ccc br mso data placement same cell</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,jacket,"the normal brand, new, 1sale, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, flannel, jacket, overshirt, ws 20, shirts, outerwear, button up shirts",,Title,Default Title,Link,https://thenormalbrand.com/products/quilted-sherpa-lined-shacket,Sizes,"S,M,XL,XXL,L",,907,,deny,manual,85,155,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-76.jpg?v=1574184383,1,,FALSE,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-24.jpg?v=1574184383,2,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-26.jpg?v=1574184383,3,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-27.jpg?v=1574184383,4,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-31.jpg?v=1574184383,5,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-28.jpg?v=1574184383,6,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-38.jpg?v=1574184383,7,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-39.jpg?v=1574184383,8,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-20.png?v=1574184383,9,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-7.png?v=1574184383,10,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-73.png?v=1574184383,11,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-9.png?v=1574184383,12,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-14.png?v=1574184383,13,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-15.png?v=1574184383,14,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-17.png?v=1574184383,15,,,,,,,,,,,,,,,,,,,,,
,quilted-sherpa-lined-shacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-13.png?v=1574184383,16,,,,,,,,,,,,,,,,,,,,,
,twill-shirt-jacket,Twill Shirt Jacket,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Easy to layer crazy comfort and pairs with anything this shirt jacket is a fall must have and will quickly become your out the door go to</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,jacket,"the normal brand, new, 1spring, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, jacket, overshirt, shirtjacket, shirts, outerwear, button up shirts",,Title,Default Title,Link,https://thenormalbrand.com/products/twill-shirt-jacket,Sizes,"S,M,L,XL,XXL",,454,,deny,manual,155,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-55.png?v=1574184749,1,,FALSE,,,,,,,,,,,,,,,,,,,
,twill-shirt-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-50.png?v=1574184749,2,,,,,,,,,,,,,,,,,,,,,
,twill-shirt-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-47.png?v=1574184749,3,,,,,,,,,,,,,,,,,,,,,
,twill-shirt-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-49.png?v=1574184749,4,,,,,,,,,,,,,,,,,,,,,
,twill-shirt-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-52.png?v=1574184749,5,,,,,,,,,,,,,,,,,,,,,
,twill-shirt-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-58.png?v=1574184749,6,,,,,,,,,,,,,,,,,,,,,
,twill-shirt-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-68.png?v=1574184749,7,,,,,,,,,,,,,,,,,,,,,
,twill-shirt-jacket,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall_Extra_Web-61.png?v=1574184756,8,,,,,,,,,,,,,,,,,,,,,
,cole-terry-quarter-zip-grey,Cole Terry Quarter Zip Pullover - Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell td border 1px solid ccc br mso data placement same cell You will absolutely love this soft mid weight fabric This quarter zip is the ideal layering piece to throw on top of a t shirt if there s a slight chill or under a vest for colder temps Stylish easy comfortable td border 1px solid ccc br mso data placement same cell</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,quarter zip,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, shirts, outerwear, sweaters pullovers",,Title,Default Title,Link,https://thenormalbrand.com/products/cole-terry-quarter-zip?variant=29049369362497,Sizes,"S,M,XL,XXL",,907,,deny,manual,82,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1907_04d32f1e-cfc3-410b-b6ca-83a20b5b6cd6.jpg?v=1570206001,1,,FALSE,,,,,,,,,,,,,,,,,,,
,cole-terry-quarter-zip-navy,Cole Terry Quarter Zip Pullover - Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell td border 1px solid ccc br mso data placement same cell You will absolutely love this soft mid weight fabric This quarter zip is the ideal layering piece to throw on top of a t shirt if there s a slight chill or under a vest for colder temps Stylish easy comfortable td border 1px solid ccc br mso data placement same cell</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,quarter zip,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, shirts, outerwear, sweaters pullovers",,Title,Default Title,Link,https://thenormalbrand.com/products/cole-terry-quarter-zip?variant=29049367625793,Sizes,"S,M,XL,XXL",,907,,deny,manual,82,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/new-navy.jpg?v=1570205966,1,,FALSE,,,,,,,,,,,,,,,,,,,
